Zeit von [CET/CEST],Zeit bis [CET/CEST],Leistung [MW],demand1,time
31.05.2019 05:00:00,31.05.2019 06:00:00,5468.1,6947.948377403846,"(2050, 3605)"
31.05.2019 06:00:00,31.05.2019 07:00:00,6224.0,7908.455494505493,"(2050, 3606)"
31.05.2019 07:00:00,31.05.2019 08:00:00,7071.6,8985.489361263737,"(2050, 3607)"
31.05.2019 08:00:00,31.05.2019 09:00:00,7400.4,9403.319615384615,"(2050, 3608)"
31.05.2019 09:00:00,31.05.2019 10:00:00,7497.2,9526.361462912086,"(2050, 3609)"
31.05.2019 10:00:00,31.05.2019 11:00:00,7485.5,9511.537631639194,"(2050, 3610)"
31.05.2019 11:00:00,31.05.2019 12:00:00,7536.0,9575.749175824176,"(2050, 3611)"
31.05.2019 12:00:00,31.05.2019 13:00:00,7324.0,9306.409615384615,"(2050, 3612)"
31.05.2019 13:00:00,31.05.2019 14:00:00,7096.0,9016.736767399267,"(2050, 3613)"
31.05.2019 14:00:00,31.05.2019 15:00:00,6924.3,8798.600848214284,"(2050, 3614)"
31.05.2019 15:00:00,31.05.2019 16:00:00,6815.2,8660.008173076923,"(2050, 3615)"
31.05.2019 16:00:00,31.05.2019 17:00:00,6783.9,8620.274395604394,"(2050, 3616)"
31.05.2019 17:00:00,31.05.2019 18:00:00,6873.8,8734.549305173992,"(2050, 3617)"
31.05.2019 18:00:00,31.05.2019 19:00:00,6937.0,8814.89735576923,"(2050, 3618)"
31.05.2019 19:00:00,31.05.2019 20:00:00,6725.7,8546.435372596154,"(2050, 3619)"
31.05.2019 20:00:00,31.05.2019 21:00:00,6585.0,8367.683722527472,"(2050, 3620)"
31.05.2019 21:00:00,31.05.2019 22:00:00,6322.6,8034.283279532967,"(2050, 3621)"
31.05.2019 22:00:00,31.05.2019 23:00:00,6113.3,7768.355612408424,"(2050, 3622)"
31.05.2019 23:00:00,01.06.2019 00:00:00,5621.9,7143.950914033882,"(2050, 3623)"
01.06.2019 00:00:00,01.06.2019 01:00:00,5274.3,6702.273255494505,"(2050, 3624)"
01.06.2019 01:00:00,01.06.2019 02:00:00,4971.4,6317.394030448717,"(2050, 3625)"
01.06.2019 02:00:00,01.06.2019 03:00:00,4841.2,6151.970416666666,"(2050, 3626)"
01.06.2019 03:00:00,01.06.2019 04:00:00,4690.6,5960.621830357143,"(2050, 3627)"
01.06.2019 04:00:00,01.06.2019 05:00:00,4719.9,5997.882081043955,"(2050, 3628)"
01.06.2019 05:00:00,01.06.2019 06:00:00,4923.2,6256.256712454212,"(2050, 3629)"
01.06.2019 06:00:00,01.06.2019 07:00:00,5288.0,6719.86401098901,"(2050, 3630)"
01.06.2019 07:00:00,01.06.2019 08:00:00,5796.9,7366.595145947802,"(2050, 3631)"
01.06.2019 08:00:00,01.06.2019 09:00:00,6089.4,7738.333681318681,"(2050, 3632)"
01.06.2019 09:00:00,01.06.2019 10:00:00,6300.1,8006.124675480769,"(2050, 3633)"
01.06.2019 10:00:00,01.06.2019 11:00:00,6402.8,8136.67179029304,"(2050, 3634)"
01.06.2019 11:00:00,01.06.2019 12:00:00,6497.6,8257.180723443224,"(2050, 3635)"
01.06.2019 12:00:00,01.06.2019 13:00:00,6316.4,8026.947060439559,"(2050, 3636)"
01.06.2019 13:00:00,01.06.2019 14:00:00,6118.6,7775.615774954213,"(2050, 3637)"
01.06.2019 14:00:00,01.06.2019 15:00:00,6007.7,7634.716647206958,"(2050, 3638)"
01.06.2019 15:00:00,01.06.2019 16:00:00,5923.8,7528.128595467033,"(2050, 3639)"
01.06.2019 16:00:00,01.06.2019 17:00:00,5967.8,7584.079166666666,"(2050, 3640)"
01.06.2019 17:00:00,01.06.2019 18:00:00,6075.5,7720.982689445969,"(2050, 3641)"
01.06.2019 18:00:00,01.06.2019 19:00:00,6070.2,7714.28198489011,"(2050, 3642)"
01.06.2019 19:00:00,01.06.2019 20:00:00,5889.0,7484.038616071428,"(2050, 3643)"
01.06.2019 20:00:00,01.06.2019 21:00:00,5867.1,7456.240570054944,"(2050, 3644)"
01.06.2019 21:00:00,01.06.2019 22:00:00,5763.0,7323.977421016483,"(2050, 3645)"
01.06.2019 22:00:00,01.06.2019 23:00:00,5669.7,7205.438451236263,"(2050, 3646)"
01.06.2019 23:00:00,02.06.2019 00:00:00,5260.6,6685.556594551283,"(2050, 3647)"
02.06.2019 00:00:00,02.06.2019 01:00:00,4981.0,6330.248901098901,"(2050, 3648)"
02.06.2019 01:00:00,02.06.2019 02:00:00,4669.5,5934.396780563186,"(2050, 3649)"
02.06.2019 02:00:00,02.06.2019 03:00:00,4587.5,5830.210479624542,"(2050, 3650)"
02.06.2019 03:00:00,02.06.2019 04:00:00,4422.5,5620.538847870878,"(2050, 3651)"
02.06.2019 04:00:00,02.06.2019 05:00:00,4365.3,5547.868564560439,"(2050, 3652)"
02.06.2019 05:00:00,02.06.2019 06:00:00,4403.7,5596.696406249999,"(2050, 3653)"
02.06.2019 06:00:00,02.06.2019 07:00:00,4553.6,5787.231538461539,"(2050, 3654)"
02.06.2019 07:00:00,02.06.2019 08:00:00,4949.6,6290.541597985349,"(2050, 3655)"
02.06.2019 08:00:00,02.06.2019 09:00:00,5191.3,6597.752477106227,"(2050, 3656)"
02.06.2019 09:00:00,02.06.2019 10:00:00,5423.2,6892.511002747252,"(2050, 3657)"
02.06.2019 10:00:00,02.06.2019 11:00:00,5598.2,7114.955904304029,"(2050, 3658)"
02.06.2019 11:00:00,02.06.2019 12:00:00,5727.1,7278.812379235348,"(2050, 3659)"
02.06.2019 12:00:00,02.06.2019 13:00:00,5596.1,7112.35099587912,"(2050, 3660)"
02.06.2019 13:00:00,02.06.2019 14:00:00,5436.8,6909.920128205128,"(2050, 3661)"
02.06.2019 14:00:00,02.06.2019 15:00:00,5341.6,6788.955924908425,"(2050, 3662)"
02.06.2019 15:00:00,02.06.2019 16:00:00,5309.2,6747.807232142857,"(2050, 3663)"
02.06.2019 16:00:00,02.06.2019 17:00:00,5342.6,6790.2880402930405,"(2050, 3664)"
02.06.2019 17:00:00,02.06.2019 18:00:00,5563.0,7070.441821199633,"(2050, 3665)"
02.06.2019 18:00:00,02.06.2019 19:00:00,5838.3,7420.375044642858,"(2050, 3666)"
02.06.2019 19:00:00,02.06.2019 20:00:00,5821.4,7398.928764880951,"(2050, 3667)"
02.06.2019 20:00:00,02.06.2019 21:00:00,5908.0,7509.030128205127,"(2050, 3668)"
02.06.2019 21:00:00,02.06.2019 22:00:00,5845.3,7429.372285370879,"(2050, 3669)"
02.06.2019 22:00:00,02.06.2019 23:00:00,5886.6,7481.898248626373,"(2050, 3670)"
02.06.2019 23:00:00,03.06.2019 00:00:00,5468.1,6950.013937156594,"(2050, 3671)"
03.06.2019 00:00:00,03.06.2019 01:00:00,5229.7,6647.034903846154,"(2050, 3672)"
03.06.2019 01:00:00,03.06.2019 02:00:00,4966.9,6313.040199748168,"(2050, 3673)"
03.06.2019 02:00:00,03.06.2019 03:00:00,4903.9,6232.99386790293,"(2050, 3674)"
03.06.2019 03:00:00,03.06.2019 04:00:00,4772.6,6066.135216346154,"(2050, 3675)"
03.06.2019 04:00:00,03.06.2019 05:00:00,4892.1,6218.051737637362,"(2050, 3676)"
03.06.2019 05:00:00,03.06.2019 06:00:00,5474.9,6958.844822000915,"(2050, 3677)"
03.06.2019 06:00:00,03.06.2019 07:00:00,6661.5,8467.105065247251,"(2050, 3678)"
03.06.2019 07:00:00,03.06.2019 08:00:00,7600.6,9660.792395833334,"(2050, 3679)"
03.06.2019 08:00:00,03.06.2019 09:00:00,7880.0,10015.970695970695,"(2050, 3680)"
03.06.2019 09:00:00,03.06.2019 10:00:00,7884.7,10021.989816277472,"(2050, 3681)"
03.06.2019 10:00:00,03.06.2019 11:00:00,7945.5,10099.316225961538,"(2050, 3682)"
03.06.2019 11:00:00,03.06.2019 12:00:00,8070.6,10258.373739697801,"(2050, 3683)"
03.06.2019 12:00:00,03.06.2019 13:00:00,7964.6,10123.684903846153,"(2050, 3684)"
03.06.2019 13:00:00,03.06.2019 14:00:00,7911.0,10055.600017170329,"(2050, 3685)"
03.06.2019 14:00:00,03.06.2019 15:00:00,7858.8,9989.294052197802,"(2050, 3686)"
03.06.2019 15:00:00,03.06.2019 16:00:00,7830.0,9952.73128434066,"(2050, 3687)"
03.06.2019 16:00:00,03.06.2019 17:00:00,7801.7,9916.80374084249,"(2050, 3688)"
03.06.2019 17:00:00,03.06.2019 18:00:00,7786.0,9896.89190705128,"(2050, 3689)"
03.06.2019 18:00:00,03.06.2019 19:00:00,7815.2,9934.05315934066,"(2050, 3690)"
03.06.2019 19:00:00,03.06.2019 20:00:00,7576.5,9630.680297046703,"(2050, 3691)"
03.06.2019 20:00:00,03.06.2019 21:00:00,7337.2,9326.542023809523,"(2050, 3692)"
03.06.2019 21:00:00,03.06.2019 22:00:00,7082.4,9002.698392857143,"(2050, 3693)"
03.06.2019 22:00:00,03.06.2019 23:00:00,6748.6,8578.43159569597,"(2050, 3694)"
03.06.2019 23:00:00,04.06.2019 00:00:00,6123.7,7784.12975904304,"(2050, 3695)"
04.06.2019 00:00:00,04.06.2019 01:00:00,5712.2,7261.084999999999,"(2050, 3696)"
04.06.2019 01:00:00,04.06.2019 02:00:00,5377.6,6835.787701465201,"(2050, 3697)"
04.06.2019 02:00:00,04.06.2019 03:00:00,5277.8,6708.956183608058,"(2050, 3698)"
04.06.2019 03:00:00,04.06.2019 04:00:00,5155.5,6553.522175480769,"(2050, 3699)"
04.06.2019 04:00:00,04.06.2019 05:00:00,5256.7,6682.1947687728925,"(2050, 3700)"
04.06.2019 05:00:00,04.06.2019 06:00:00,5768.9,7333.324512934981,"(2050, 3701)"
04.06.2019 06:00:00,04.06.2019 07:00:00,6841.7,8697.088217719778,"(2050, 3702)"
04.06.2019 07:00:00,04.06.2019 08:00:00,7764.9,9870.69359375,"(2050, 3703)"
04.06.2019 08:00:00,04.06.2019 09:00:00,8029.0,10206.461858974359,"(2050, 3704)"
04.06.2019 09:00:00,04.06.2019 10:00:00,8036.2,10215.660491071427,"(2050, 3705)"
04.06.2019 10:00:00,04.06.2019 11:00:00,8044.2,10225.876174450548,"(2050, 3706)"
04.06.2019 11:00:00,04.06.2019 12:00:00,8128.3,10332.83154819139,"(2050, 3707)"
04.06.2019 12:00:00,04.06.2019 13:00:00,7970.3,10132.024910714284,"(2050, 3708)"
04.06.2019 13:00:00,04.06.2019 14:00:00,7931.5,10082.746872138277,"(2050, 3709)"
04.06.2019 14:00:00,04.06.2019 15:00:00,7919.1,10067.028966346154,"(2050, 3710)"
04.06.2019 15:00:00,04.06.2019 16:00:00,7929.7,10080.549431662088,"(2050, 3711)"
04.06.2019 16:00:00,04.06.2019 17:00:00,7868.2,10002.413223443222,"(2050, 3712)"
04.06.2019 17:00:00,04.06.2019 18:00:00,7868.4,10002.71250686813,"(2050, 3713)"
04.06.2019 18:00:00,04.06.2019 19:00:00,7843.5,9971.103245192307,"(2050, 3714)"
04.06.2019 19:00:00,04.06.2019 20:00:00,7506.6,9542.859769917583,"(2050, 3715)"
04.06.2019 20:00:00,04.06.2019 21:00:00,7219.6,9178.048727106227,"(2050, 3716)"
04.06.2019 21:00:00,04.06.2019 22:00:00,7016.8,8920.275673076923,"(2050, 3717)"
04.06.2019 22:00:00,04.06.2019 23:00:00,6724.7,8548.97501488095,"(2050, 3718)"
04.06.2019 23:00:00,05.06.2019 00:00:00,6143.8,7810.5237648809525,"(2050, 3719)"
05.06.2019 00:00:00,05.06.2019 01:00:00,5783.1,7352.00418956044,"(2050, 3720)"
05.06.2019 01:00:00,05.06.2019 02:00:00,5419.2,6889.412335164834,"(2050, 3721)"
05.06.2019 02:00:00,05.06.2019 03:00:00,5306.3,6745.913281822344,"(2050, 3722)"
05.06.2019 03:00:00,05.06.2019 04:00:00,5189.8,6597.836225961538,"(2050, 3723)"
05.06.2019 04:00:00,05.06.2019 05:00:00,5266.8,6695.757115384615,"(2050, 3724)"
05.06.2019 05:00:00,05.06.2019 06:00:00,5772.1,7338.185167696886,"(2050, 3725)"
05.06.2019 06:00:00,05.06.2019 07:00:00,6879.3,8745.829852335164,"(2050, 3726)"
05.06.2019 07:00:00,05.06.2019 08:00:00,7801.2,9917.909526098902,"(2050, 3727)"
05.06.2019 08:00:00,05.06.2019 09:00:00,8172.4,10389.874468864467,"(2050, 3728)"
05.06.2019 09:00:00,05.06.2019 10:00:00,8168.1,10384.454469436812,"(2050, 3729)"
05.06.2019 10:00:00,05.06.2019 11:00:00,8222.0,10453.02690018315,"(2050, 3730)"
05.06.2019 11:00:00,05.06.2019 12:00:00,8320.9,10578.810885416666,"(2050, 3731)"
05.06.2019 12:00:00,05.06.2019 13:00:00,8166.1,10382.051998626373,"(2050, 3732)"
05.06.2019 13:00:00,05.06.2019 14:00:00,8162.6,10377.648957188645,"(2050, 3733)"
05.06.2019 14:00:00,05.06.2019 15:00:00,8149.2,10360.659299450548,"(2050, 3734)"
05.06.2019 15:00:00,05.06.2019 16:00:00,8110.5,10311.503648695056,"(2050, 3735)"
05.06.2019 16:00:00,05.06.2019 17:00:00,8017.0,10192.675778388279,"(2050, 3736)"
05.06.2019 17:00:00,05.06.2019 18:00:00,8009.2,10182.804832875456,"(2050, 3737)"
05.06.2019 18:00:00,05.06.2019 19:00:00,7954.8,10113.686826923076,"(2050, 3738)"
05.06.2019 19:00:00,05.06.2019 20:00:00,7612.0,9677.8964514652,"(2050, 3739)"
05.06.2019 20:00:00,05.06.2019 21:00:00,7339.2,9331.100549450548,"(2050, 3740)"
05.06.2019 21:00:00,05.06.2019 22:00:00,7073.9,8993.837110233515,"(2050, 3741)"
05.06.2019 22:00:00,05.06.2019 23:00:00,6796.3,8640.932203525641,"(2050, 3742)"
05.06.2019 23:00:00,06.06.2019 00:00:00,6203.8,7887.653064331502,"(2050, 3743)"
06.06.2019 00:00:00,06.06.2019 01:00:00,5852.4,7440.90857142857,"(2050, 3744)"
06.06.2019 01:00:00,06.06.2019 02:00:00,5528.8,7029.505929487179,"(2050, 3745)"
06.06.2019 02:00:00,06.06.2019 03:00:00,5440.5,6917.269419642857,"(2050, 3746)"
06.06.2019 03:00:00,06.06.2019 04:00:00,5312.0,6753.91978021978,"(2050, 3747)"
06.06.2019 04:00:00,06.06.2019 05:00:00,5377.5,6837.230254120878,"(2050, 3748)"
06.06.2019 05:00:00,06.06.2019 06:00:00,5886.0,7483.797012362637,"(2050, 3749)"
06.06.2019 06:00:00,06.06.2019 07:00:00,6995.6,8894.645947802197,"(2050, 3750)"
06.06.2019 07:00:00,06.06.2019 08:00:00,7956.8,10116.821639194139,"(2050, 3751)"
06.06.2019 08:00:00,06.06.2019 09:00:00,8275.6,10522.213205128204,"(2050, 3752)"
06.06.2019 09:00:00,06.06.2019 10:00:00,8351.0,10618.13016826923,"(2050, 3753)"
06.06.2019 10:00:00,06.06.2019 11:00:00,8439.5,10730.704458562272,"(2050, 3754)"
06.06.2019 11:00:00,06.06.2019 12:00:00,8478.0,10779.70518543956,"(2050, 3755)"
06.06.2019 12:00:00,06.06.2019 13:00:00,8308.0,10563.599175824174,"(2050, 3756)"
06.06.2019 13:00:00,06.06.2019 14:00:00,8280.0,10528.044642857143,"(2050, 3757)"
06.06.2019 14:00:00,06.06.2019 15:00:00,8225.8,10459.176261446884,"(2050, 3758)"
06.06.2019 15:00:00,06.06.2019 16:00:00,8225.8,10459.223341346153,"(2050, 3759)"
06.06.2019 16:00:00,06.06.2019 17:00:00,8204.5,10432.187042124542,"(2050, 3760)"
06.06.2019 17:00:00,06.06.2019 18:00:00,8200.5,10427.147896634615,"(2050, 3761)"
06.06.2019 18:00:00,06.06.2019 19:00:00,8109.2,10311.103997252747,"(2050, 3762)"
